12 de janeiro de 2010 - 14h42	Ártico esquenta enquanto hemisfério norte segue congelando	SUSTENTABILIDADE	Não tem imagem	Ártico esquenta enquanto hemisfério norte segue congelando na mudança climática, disse Mark Serreze, do Centro Nacional de Dados de Gelo e Neve dos Estados Unidos.    "Está muito quente no Ártico, com as temperaturas locais do ar em 5,6º C a 8,4º C, mais quente de que deveria ser em algumas áreas", disse ele.   Isso entra em contraste com o frio recorde, ou quase	https://sustentabilidade.estadao.com.br/noticias/geral,artico-esquenta-enquanto-hemisferio-norte-segue-congelando,494383
12 de janeiro de 2010 - 12h07	FGV: IGP-M volta a subir, puxado por alimentos	ECONOMIA	Não tem imagem	FGV: IGP-M volta a subir, puxado por alimentos do ano, devido a problemas climáticos.Os preços dos alimentos processados também pararam de cair (de baixa de 0,76% para alta de 1,75%) e vários itens industriais de peso no cálculo da inflação do varejo estão mostrando deflações mais fracas, ou até mesmo aumento de preços. É o caso de material	https://economia.estadao.com.br/noticias/geral,fgv-igp-m-volta-a-subir-puxado-por-alimentos,494317
12 de janeiro de 2010 - 11h49	Chineses associam frio no norte às mudanças climáticas	SUSTENTABILIDADE	Não tem imagem	Chineses associam frio no norte às mudanças climáticas A onda de frio no hemisfério norte, incluindo a China, está relacionada à atividade humana e faz parte das "mudanças climáticas", mesmo que normalmente elas estejam ligadas ao aumento da temperatura e não a uma diminuição, de acordo com um especialista chinês citado nesta terça-feira pelo "China	https://sustentabilidade.estadao.com.br/noticias/geral,chineses-associam-frio-no-norte-as-mudancas-climaticas,494308
12 de janeiro de 2010 - 00h00	Avatar ambiental	ESPAÇO ABERTO	Não tem imagem	Avatar ambiental e Arnold Schwarzenegger, a força do poder local. Pensar globalmente, agir localmente: chave para a educação ambiental.Em quarto lugar, todos defenderam a necessidade de as propostas para enfrentar mudanças climáticas serem mensuráveis, reportáveis, conferíveis. Há que ter metas, cronogramas, recursos	https://www.estadao.com.br/noticias/geral,avatar-ambiental,494108
11 de janeiro de 2010 - 20h20	Ferj obriga parada técnica no Campeonato Carioca	ESPORTES	https://busca.estadao.com.br/fotos/bruno292_flamengo_vipcomm_06012010.jpg	Ferj obriga parada técnica no Campeonato Carioca está na obrigatoriedade da paralisação. Agora, não caberá mais ao juiz definir se as condições climáticas pedem isso. Ela será efetuada em qualquer horário e sob qualquer situação", explicou Jorge Rabello. "Não precisamos consultar a International Board (órgão ligado à Fifa que analisa mudanças na regra do futebol), pois	https://esportes.estadao.com.br/noticias/futebol,ferj-obriga-parada-tecnica-no-campeonato-carioca,493965
11 de janeiro de 2010 - 16h33	Hillary inicia agenda diplomática por Ásia e Oceania	INTERNACIONAL	Não tem imagem	Hillary inicia agenda diplomática por Ásia e Oceania melhorar as relações com nações que têm opiniões parecidas com os EUA em questões como terrorismo, mudanças climáticas e segurança energética.Na terça-feira, ela deverá fazer, no Havaí, um discurso no Centro Leste-Oeste, uma organização de pesquisas fundada há 50 anos pelo Congresso americano	https://internacional.estadao.com.br/noticias/geral,hillary-inicia-agenda-diplomatica-por-asia-e-oceania,493852
11 de janeiro de 2010 - 13h44	Fipe eleva projeção para IPC de janeiro de 1,01% para 1,23% 	ECONOMIA	Não tem imagem	Fipe eleva projeção para IPC de janeiro de 1,01% para 1,23% , que são os mais afetados por mudanças climáticas, tiveram reajuste de 2,06%, o que significou uma aceleração importante ante a variação de 0,35% do fechamento dezembro. VEJA TAMBÉM:Inflação na capital paulista acelera para 0,48% na semanaEsta alta surpreendeu os analistas ouvidos na sexta	https://economia.estadao.com.br/noticias/geral,fipe-eleva-projecao-para-ipc-de-janeiro-de-1-01-para-1-23,493776
11 de janeiro de 2010 - 13h21	Merkel sugere um organismo para cuidar da biodiversidade	EXTINÇÃO	Não tem imagem	Merkel sugere um organismo para cuidar da biodiversidade .  Os pesquisadores dizem que preservar a natureza é crucial para combater as mudanças climáticas e avisam que a atividade antrópica está acelerando a extinção das espécies. Eles também argumentam que o estilo de vida das pessoas depende de recursos naturais valiosos. As taxas de extinção aumentaram em mil vezes	https://sustentabilidade.estadao.com.br/noticias/geral,merkel-sugere-um-organismo-para-cuidar-da-biodiversidade,493765
11 de janeiro de 2010 - 11h23	Papa critica fracasso mundial em acordo climático na COP-15	SUSTENTABILIDADE		Papa critica fracasso mundial em acordo climático na COP-15 O papa Bento XVI denunciou nesta segunda-feira, 11, o fracasso dos líderes mundiais para se chegar a um novo tratado de combate às mudanças climáticas. Segundo o pontífice, a paz mundial depende da salvaguarda responsável da criação de Deus. "Para cultivar a paz, deve-se proteger a criação!" Bento	https://sustentabilidade.estadao.com.br/noticias/geral,papa-critica-fracasso-mundial-em-acordo-climatico-na-cop-15,493699
09 de janeiro de 2010 - 10h26	China diz ter alcançado meta individual em Copenhague	SUSTENTABILIDADE	Não tem imagem	China diz ter alcançado meta individual em Copenhague para ajudar as nações mais pobres a se adaptarem às mudanças climáticas foi um bom passo para avançar nas negociações, acrescentou. "Da próxima vez, nós poderemos falar sobre quando eles vão pagar o dinheiro e quanto cada país vai pagar", afirmou. Xie também disse que a China está no caminho para cumprir	https://sustentabilidade.estadao.com.br/noticias/geral,china-diz-ter-alcancado-meta-individual-em-copenhague,493018
22 de janeiro de 2010 - 21h39	Encontro de juízes antecede Fórum Social no RS	POLÍTICA	Não tem imagem	Encontro de juízes antecede Fórum Social no RS de juízes discutirão questões específicas, como a composição dos tribunais superiores, e temas mais abrangentes, como as mudanças climáticas e suas implicações no Direito.No sábado, os debates começam na sede da Associação de Juízes do Rio Grande do Sul (Ajuris) e, no domingo, serão realizados na Usina	https://politica.estadao.com.br/noticias/geral,encontro-de-juizes-antecede-forum-social-no-rs,500167
22 de janeiro de 2010 - 19h56	Equador retoma negociação para proteger a Amazônia	SUSTENTABILIDADE	Não tem imagem	Equador retoma negociação para proteger a Amazônia Iniciativa Yasuni, o Equador, país integrante da Opep (Organização dos Países Exportadores de Petróleo), deixaria 850 milhões de barris de petróleo no subsolo amazônico como forma de combater a mudança climática global. O chanceler equatoriano, Fander Falconi, que era	https://sustentabilidade.estadao.com.br/noticias/geral,equador-retoma-negociacao-para-proteger-a-amazonia,500133
22 de janeiro de 2010 - 18h31	Lula critica usineiros por alta do etanol	ECONOMIA	Não tem imagem	Lula critica usineiros por alta do etanol , em 1990, incentivamos que os governantes comprassem carros a álcool".Crítica aos EUAAntes de criticar os empresários do setor, Lula defendeu o etanol e não poupou farpas aos Estados Unidos após o fracasso do fórum sobre mudanças climáticas, realizado no final do ano passado em Copenhague	https://economia.estadao.com.br/noticias/geral,lula-critica-usineiros-por-alta-do-etanol,500085
22 de janeiro de 2010 - 15h47	Moda ecochique mostra sustentabilidade elegante	SUSTENTABILIDADE	Não tem imagem	Moda ecochique mostra sustentabilidade elegante preocupados com o impacto social e ambiental das suas compras de varejo.  "Dez anos atrás era suficiente para comprar a 'última moda'. Hoje não é mais suficiente. Você também quer saber como a peça foi produzida", disse ele. "Essa é a maior mudança que temos visto em nosso negócio desde os comprimentos	https://sustentabilidade.estadao.com.br/noticias/geral,moda-ecochique-mostra-sustentabilidade-elegante,499998
22 de janeiro de 2010 - 15h19	Países se atêm a metas de CO2 antes de prazo final	SUSTENTABILIDADE	Não tem imagem	Países se atêm a metas de CO2 antes de prazo final O mundo vem demonstrando entusiasmo apenas morno por um "acordo de Copenhague" para frear as mudanças climáticas, sem dar sinal até agora de cortes maiores que os previstos anteriormente para até 2020 nas emissões de gases-estufa, antes do prazo final fixado para 31 de janeiro	https://sustentabilidade.estadao.com.br/noticias/geral,paises-se-atem-a-metas-de-co2-antes-de-prazo-final,499987
22 de janeiro de 2010 - 13h54	Não há sinais de cortes maiores para Acordo de Copenhague	SUSTENTABILIDADE	Não tem imagem	Não há sinais de cortes maiores para Acordo de Copenhague O mundo está mostrando apenas um entusiasmo morno por um "Acordo de Copenhague" de combate às mudanças climáticas, sem nenhum sinal até agora de que os países adotem metas de redução das emissões de gases de efeito estufa para 2020 mais profundas do que o previsto antes do prazo final de 31	https://sustentabilidade.estadao.com.br/noticias/geral,nao-ha-sinais-de-cortes-maiores-para-acordo-de-copenhague,499953
22 de janeiro de 2010 - 12h34	Painel do clima continua confiável, dizem especialistas	SUSTENTABILIDADE	Não tem imagem	Painel do clima continua confiável, dizem especialistas Pesquisadores avaliam que a reputação do Painel Intergovernamental de Mudanças Climáticas (IPCC) não ficará arranhada após o grupo de cientistas da Organização das Nações Unidas (ONU) ter admitido que a advertência de que as geleiras do Himalaia podem desaparecer até 2035 está mal fundamentada	https://sustentabilidade.estadao.com.br/noticias/geral,painel-do-clima-continua-confiavel-dizem-especialistas,499915
22 de janeiro de 2010 - 11h47	Senadora quer impedir regulação das emissões de CO2 nos EUA 	SUSTENTABILIDADE	Não tem imagem	Senadora quer impedir regulação das emissões de CO2 nos EUA de uma ferramenta crítica de regulamentação.  Murkowski disse que o governo Obama estava usando a ameaça de regulamentação da EPA para forçar o Congresso a agir rapidamente sobre a legislação sobre energia e mudanças climáticas, incluindo um complexo de captura e armazenamento para limitar a poluição por dióxido	https://sustentabilidade.estadao.com.br/noticias/geral,senadora-quer-impedir-regulacao-das-emissoes-de-co2-nos-eua,499894
22 de janeiro de 2010 - 11h02	Europa escolhe menor oferta de corte de CO2 para ONU	SUSTENTABILIDADE	Não tem imagem	Europa escolhe menor oferta de corte de CO2 para ONU pelo conjunto de países desenvolvidos não ultrapassa os 18% e estão longe dos 25 aos 40% de reduções que os cientistas da ONU disseram ser necessário para evitar mudanças climáticas perigosas.  O mundo caminha atualmente para um aumento da média da temperatura global em 3,5ºC acima dos níveis pré-industriais	https://sustentabilidade.estadao.com.br/noticias/geral,europa-escolhe-menor-oferta-de-corte-de-co2-para-onu,499876
22 de janeiro de 2010 - 00h00	A cada minuto, 12 hectares áridos	ESPAÇO ABERTO	Não tem imagem	A cada minuto, 12 hectares áridos O alarido em torno do "fracasso de Copenhague", na reunião da Convenção do Clima, impediu que a comunicação desse destaque a algumas discussões ali ocorridas, entre elas as que se referiam ao tema da desertificação e suas relações com mudanças climáticas (uma das causas centrais da desertificação	https://www.estadao.com.br/noticias/geral,a-cada-minuto-12-hectares-aridos,499675
22 de janeiro de 2010 - 00h00	Área de pesquisa possui lacunas	AQUECIMENTO GLOBAL	Não tem imagem	Área de pesquisa possui lacunas O próprio IPCC deixa claro que há muitas incertezas e dificuldades na realização de pesquisas na área de mudanças climáticas. No relatório de 2007, quando o IPCC e o ex-vice-presidente dos Estados Unidos Al Gore receberam o Nobel da Paz, o painel da ONU ressaltou que existiam 54 "incertezas-chave	https://www.estadao.com.br/noticias/geral,area-de-pesquisa-possui-lacunas,499641
21 de janeiro de 2010 - 20h51	Nature relaciona lacunas da ciência do clima	EQUÍVOCOS	Não tem imagem	Nature relaciona lacunas da ciência do clima Matéria publicada pelo site Carbono Brasil traz uma investigação da Revista Nature sobre as verdadeiras lacunas na ciência climática - que tanto alimentam os céticos e desafiam pesquisadores de todo o mundo.  Elas não anulam a conclusão sobre as ações antrópicas e as mudanças climáticas, mas são	https://sustentabilidade.estadao.com.br/noticias/geral,nature-relaciona-lacunas-da-ciencia-do-clima,499566
21 de janeiro de 2010 - 18h09	Prazo para assinar acordo de Copenhague é 'flexível', diz ONU	SUSTENTABILIDADE	Não tem imagem	Prazo para assinar acordo de Copenhague é 'flexível', diz ONU O prazo para os países assinarem o acordo fechado durante a reunião das Nações Unidas sobre mudanças climáticas realizada em dezembro de 2009 em Copenhague é "flexível", disse nesta quinta-feira o secretário-executivo da Convenção da ONU para o clima, Yvo de Boer.O chamado Acordo de Copenhague	https://sustentabilidade.estadao.com.br/noticias/geral,prazo-para-assinar-acordo-de-copenhague-e-flexivel-diz-onu,499484
21 de janeiro de 2010 - 17h48	Minc propõe fundo de clima com emergentes para pobres	SUSTENTABILIDADE	Não tem imagem	Minc propõe fundo de clima com emergentes para pobres na adaptação à mudança climática", disse Minc, acrescentando que a China já demonstrou interesse pelo projeto. A esperança é de que o fundo possa dar novo impulso às negociações climáticas globais, que sofreram um revés com o resultado inconclusivo da cúpula de dezembro	https://sustentabilidade.estadao.com.br/noticias/geral,minc-propoe-fundo-de-clima-com-emergentes-para-pobres,499478
21 de janeiro de 2010 - 15h50	BASIC propõe fundo para países pobres	ESFORÇO	Não tem imagem	BASIC propõe fundo para países pobres -feira (20) que ele faria a proposta em um encontro envolvendo as quatro nações emergentes neste final de semana, em Nova Délhi.  "A proposta é ajudar os países muito pobres a se adaptarem às mudanças climáticas", disse Minc, acrescentando que a China já expressou interesse no projeto. A proposta	https://sustentabilidade.estadao.com.br/noticias/geral,basic-propoe-fundo-para-paises-pobres,499405
21 de janeiro de 2010 - 15h44	Brasil proporá fundo climático para ajudar países pobres	SUSTENTABILIDADE	Não tem imagem	Brasil proporá fundo climático para ajudar países pobres O Brasil vaio propor a criação de um fundo conjunto com Índia, China e África do Sul para ajudar países pobres a adaptarem-se á mudança climática, como parte de uma tentativa ampla de reviver as negociações sobre o aquecimento global.   Nova discussão sobre clima será marcada para fim de janeiro	https://sustentabilidade.estadao.com.br/noticias/geral,brasil-propora-fundo-climatico-para-ajudar-paises-pobres,499396
21 de janeiro de 2010 - 14h12	Os cinco erros apontados no relatório do IPCC	SUSTENTABILIDADE	Não tem imagem	Os cinco erros apontados no relatório do IPCC Cinco erros gritantes foram descobertos em um parágrafo do relatório de maior autoridade do mundo sobre o aquecimento global, obrigando os cientistas do Painel Intergovernamental de Mudanças Climáticas (IPCC), vencedor do Prêmio Nobel, a pedirem desculpas e prometerem ser mais cuidadosos	https://sustentabilidade.estadao.com.br/noticias/geral,os-cinco-erros-apontados-no-relatorio-do-ipcc,499336
21 de janeiro de 2010 - 11h54	ONU admite erro sobre derretimento no Himalaia	SUSTENTABILIDADE	Não tem imagem	ONU admite erro sobre derretimento no Himalaia Uma advertência da Organização das Nações Unidas (ONU) de que as geleiras do Himalaia estavam derretendo mais rapidamente do que em qualquer outro lugar do mundo e que poderiam desaparecer até 2035 está mal fundamentada cientificamente, admitiu ontem o Painel Intergovernamental de Mudanças	https://sustentabilidade.estadao.com.br/noticias/geral,onu-admite-erro-sobre-derretimento-no-himalaia,499272
21 de janeiro de 2010 - 11h15	Índia e UE se reúnem na próxima semana por pacto comercial	ECONOMIA	Não tem imagem	Índia e UE se reúnem na próxima semana por pacto comercial . As negociações iniciadas em 2007 para um acordo de livre comércio entre a Índia e a União Europeia esbarraram em uma série de obstáculos, especialmente nos esforços da UE para ligar o comércio com questões sensíveis como a mudança climática e o trabalho infantil. A Índia quer manter tudo isso fora	http://economia.estadao.com.br/noticias/geral,india-e-ue-se-reunem-na-proxima-semana-por-pacto-comercial,1553e
21 de janeiro de 2010 - 10h33	Pinot Noir escrito com trema	PALADAR	Não tem imagem	Pinot Noir escrito com trema que gosto dele. As mudanças climáticas recentes facilitaram a maturação das uvas, não só em Baden, a região mais ao sul, líder na produção de tintos alemães, mas Ahr, no noroeste de Koblenz, uma das regiões vinícolas mais no norte da Europa, especializa-se em Spätburgunder. Até o Mosel, ao sul de Koblenz	https://www.estadao.com.br/noticias/geral,pinot-noir-escrito-com-trema,3578
21 de janeiro de 2010 - 05h48	Análise: Apagões e desvalorização da moeda colocam Chávez à prova	INTERNACIONAL	Não tem imagem	Análise: Apagões e desvalorização da moeda colocam Chávez à prova foi severamente afetado pela seca provocada pelo fenômeno climático El Niño.A oposição, por sua vez, responsabiliza o governo por faltas de investimentos no setor.Custo político Para Luis Vicente León, diferentemente do que costuma ocorrer na Venezuela, onde a popularidade do presidente	https://internacional.estadao.com.br/noticias/geral,analise-apagoes-e-desvalorizacao-da-moeda-colocam-chavez-a-prova,499158
21 de janeiro de 2010 - 00h00	ONU admite erro sobre Himalaia	MUDANÇAS CLIMÁTICAS	Não tem imagem	ONU admite erro sobre Himalaia ao Titanic afundar-se mais lentamente que o esperado", disse. PAINEL CIENTÍFICO História: criado em 1988,o painel do clima da Organização das Nações Unidas (IPCC) avalia o conhecimento existente sobre as mudanças climáticas globais. Reúne cientistas do mundo todo e já produziu quatro relatórios	https://www.estadao.com.br/noticias/geral,onu-admite-erro-sobre-himalaia,499045
21 de janeiro de 2010 - 00h00	Reaberta negociação para acordo do clima	MUDANÇAS CLIMÁTICAS	Não tem imagem	Reaberta negociação para acordo do clima A Organização das Nações Unidas (ONU) lançou ontem, em Bonn, na Alemanha, a primeira rodada de negociações diplomáticas visando a um acordo climático na 16ª Conferência do Clima (COP-16), prevista para novembro, em Cancún, no México. Passados 31 dias do fracasso da COP-15, em Copenhague	https://www.estadao.com.br/noticias/geral,reaberta-negociacao-para-acordo-do-clima,499046
20 de janeiro de 2010 - 19h51	Chávez diz que direita continental tentará impedir eleição de Dilma	INTERNACIONAL	Não tem imagem	Chávez diz que direita continental tentará impedir eleição de Dilma brasileira"."O povo brasileiro não se deixará manipular para frear as mudanças que o Lula impulsou", acrescentou.Chile Em referência ao resultado das eleições no Chile, da qual saiu vitorioso o candidato conservador Sebastián Piñera, Chávez disse que no continente "continuam tentando	https://internacional.estadao.com.br/noticias/geral,chavez-diz-que-direita-continental-tentara-impedir-eleicao-de-dilma,498875
20 de janeiro de 2010 - 17h09	Com popularidade em queda, Obama completa um ano na Casa Branca	INTERNACIONAL	Não tem imagem	Com popularidade em queda, Obama completa um ano na Casa Branca de buscar o desenvolvimento de armas nucleares, tiveram pouco ou nenhum sucesso.Clima Obama também viu a imagem dos Estados Unidos arranhada ao final da reunião de cúpula sobre as mudanças climáticas, no mês passado em Copenhague.As posições do atual presidente sobre a questão representam	https://internacional.estadao.com.br/noticias/geral,com-popularidade-em-queda-obama-completa-um-ano-na-casa-branca,498802
20 de janeiro de 2010 - 14h38	ONU quer resposta de países sobre acordo climático em janeiro	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/yvo_de_boer_Anja_Niedringhaus_AP2.jpg	ONU quer resposta de países sobre acordo climático em janeiro O secretário-executivo da Conferência da ONU sobre Mudança Climática, Yvo de Boer, espera que os países interessados em aderir ao acordo de princípios de Copenhague o façam até o próximo dia 31. Veja também:Europa decide se meta de CO2 será mantida após COP-15EUA pedem que outros países adotem	https://sustentabilidade.estadao.com.br/noticias/geral,onu-quer-resposta-de-paises-sobre-acordo-climatico-em-janeiro,498743
20 de janeiro de 2010 - 12h36	Advertência do IPCC sobre glaciares não tem base científica	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/rajandra_ipcc_efe.JPG	Advertência do IPCC sobre glaciares não tem base científica Mudanças Climáticas (IPCC) disse que os glaciares himalaios deveriam desaparecer em três décadas se a taxa de aquecimento global permanecesse. Mas um comunicado do painel afirma agora que não há evidências científicas suficientes para apoiar essa afirmação.   A advertência no relatório "refere	https://sustentabilidade.estadao.com.br/noticias/geral,advertencia-do-ipcc-sobre-glaciares-nao-tem-base-cientifica,498687
20 de janeiro de 2010 - 11h15	Europa decide se meta de CO2 será mantida após COP-15	SUSTENTABILIDADE	Não tem imagem	Europa decide se meta de CO2 será mantida após COP-15 .  A carta enviada pelo bloco europeu para a ONU terá sua versão definitiva hoje, depois que ministros europeus do Meio Ambiente fizeram uma reunião informal em Sevilha na semana passada.  Como explicou ontem a secretária de Estado para as Mudanças Climáticas, Teresa Ribera, ninguém questiona a necessidade	https://sustentabilidade.estadao.com.br/noticias/geral,europa-decide-se-meta-de-co2-sera-mantida-apos-cop-15,498652
20 de janeiro de 2010 - 00h00	Relatório do clima volta a ser acusado de erro	AQUECIMENTO GLOBAL	Não tem imagem	Relatório do clima volta a ser acusado de erro ABU DABIO presidente do Painel Intergovernamental sobre Mudança Climática (IPCC), Rajendra Pachauri, defendeu ontem, em Abu Dabi, seu grupo de especialistas, acusado de ter feito uma previsão errada sobre o degelo dos glaciares do Himalaia. Em 2007, em seu quarto informe, que lhe valeu o Prêmio	https://www.estadao.com.br/noticias/geral,relatorio-do-clima-volta-a-ser-acusado-de-erro,498451
19 de janeiro de 2010 - 21h33	IPCC admite erro em previsão sobre aquecimento global	SUSTENTABILIDADE	Não tem imagem	IPCC admite erro em previsão sobre aquecimento global O vice-presidente do Painel Intergovernamental para Mudanças Climáticas da ONU (IPCC), Jean-Pascal van Ypersele, admitiu, nesta terça-feira, que o órgão cometeu um erro ao afirmar que as geleiras do Himalaia poderiam desaparecer até 2035. O IPCC havia feito a previsão em 2007 em um relatório	https://sustentabilidade.estadao.com.br/noticias/geral,ipcc-admite-erro-em-previsao-sobre-aquecimento-global,498336
19 de janeiro de 2010 - 16h56	Senado dos EUA não deve aprovar lei climática em 2010	SUSTENTABILIDADE	Não tem imagem	Senado dos EUA não deve aprovar lei climática em 2010 O senador norte-americano Byron Dorgan disse nesta terça-feira, 19, que não acredita que o Senado aprove a legislação sobre mudança climática este ano.    EUA pedem que outros países adotem metas de emissões de carbono                     Ele afirmou que, em vez disso, a Casa se concentraria	https://sustentabilidade.estadao.com.br/noticias/geral,senado-dos-eua-nao-deve-aprovar-lei-climatica-em-2010,498228
18 de janeiro de 2010 - 20h34	Consumismo é ameaça ambiental global, adverte relatório 	SUSTENTABILIDADE	Não tem imagem	Consumismo é ameaça ambiental global, adverte relatório e da ganância pode acabar com todos os avanços das ações governamentais em direção ao combate das mudanças climáticas e de mudanças para uma economia de eficiência energética.  "Até reconhecermos que nossos problemas ambientais, das mudanças climáticas ao desmatamento e à perda de espécies, são movidos	https://sustentabilidade.estadao.com.br/noticias/geral,consumismo-e-ameaca-ambiental-global-adverte-relatorio,497793
18 de janeiro de 2010 - 20h02	Cúpula de Abu Dhabi reforça necessidade de energia limpa 	SUSTENTABILIDADE	Não tem imagem	Cúpula de Abu Dhabi reforça necessidade de energia limpa as consequências negativas das mudanças climáticas, entre as quais citou o desaparecimento de corais e subida do nível da água dos mares.  Nasheed criticou as conclusões da última cúpula do clima em Copenhague, que considerou "limitada e insatisfatória". "Hoje o mundo não tem as tecnologias necessárias	https://sustentabilidade.estadao.com.br/noticias/geral,cupula-de-abu-dhabi-reforca-necessidade-de-energia-limpa,497782
18 de janeiro de 2010 - 16h40	Nova discussão sobre clima será marcada para fim de janeiro	SUSTENTABILIDADE	Não tem imagem	Nova discussão sobre clima será marcada para fim de janeiro Os ministros do Meio Ambiente do Brasil, da África do Sul, da Índia e da China devem se reunir na capital indiana para discutir como eles vão combater as mudanças climáticas antes de 31 de janeiro, prazo estabelecido pelo Acordo de Copenhague.  As quatro nações, grupo denominado BASIC, mediou	https://sustentabilidade.estadao.com.br/noticias/geral,nova-discussao-sobre-clima-sera-marcada-para-fim-de-janeiro,497682
18 de janeiro de 2010 - 16h29	IPCC revisa previsão de derretimento de geleiras do Himalaia	SUSTENTABILIDADE	Não tem imagem	IPCC revisa previsão de derretimento de geleiras do Himalaia do Painel Intergovernamental Para a Mudança Climática (IPCC).   Outros especialistas já afirmaram que os dez maiores rios asiáticos que as geleiras alimentam podem secar nos próximos 50 anos. Centenas de milhões de pessoas na Índia, China e Paquistão seriam afetadas.   O ministro indiano do Meio Ambiente	https://sustentabilidade.estadao.com.br/noticias/geral,ipcc-revisa-previsao-de-derretimento-de-geleiras-do-himalaia,497678
18 de janeiro de 2010 - 16h03	IPCC vai rever relatório de degelo em geleira do Himalaia 	SUSTENTABILIDADE	Não tem imagem	IPCC vai rever relatório de degelo em geleira do Himalaia Os cientistas do Painel Intergovernamental de Mudanças Climáticas (IPCC), da ONU, disseram nesta segunda-feira que revisarão um relatório contendo uma projeção de que as geleiras do Himalaia podem desaparecer até 2035, uma descoberta incisivamente criticada pelo governo indiano.  Em 2007	https://sustentabilidade.estadao.com.br/noticias/geral,ipcc-vai-rever-relatorio-de-degelo-em-geleira-do-himalaia,497661
18 de janeiro de 2010 - 15h57	Pobreza extrema preocupa 94% dos brasileiros, diz pesquisa	INTERNACIONAL	Não tem imagem	Pobreza extrema preocupa 94% dos brasileiros, diz pesquisa algumas pessoas a dar respostas mais enfáticas do que outras."Alguém poderia pensar que os chineses pesquisados não se preocupam com as mudanças climáticas, porque a China é apenas o 15º país no ranking dos 23 países neste tópico, mas eles colocam as mudanças climáticas como o segundo maior problema	https://internacional.estadao.com.br/noticias/geral,pobreza-extrema-preocupa-94-dos-brasileiros-diz-pesquisa,497657
18 de janeiro de 2010 - 08h45	Ásia e América Latina apontam para acordo climático	SUSTENTABILIDADE	Não tem imagem	Ásia e América Latina apontam para acordo climático O Fórum de Cooperação América Latina-Ásia do Leste (Focalal) terminou neste último domingo, 17, em Tóquio com o compromisso de avançar rumo a um acordo sobre mudança climática, após dois dias de sessões dominadas pela crise global e pelo desenvolvimento sustentável.   Veja também: ‘Quem corre	https://sustentabilidade.estadao.com.br/noticias/geral,asia-e-america-latina-apontam-para-acordo-climatico,497437
17 de janeiro de 2010 - 21h54	‘Quem corre perigo são os homens, não a Terra'	ENTREVISTA	Não tem imagem	‘Quem corre perigo são os homens, não a Terra' A Terra vai sobreviver. Já o destino dos homens é mais incerto. O cientista inglês James Lovelock, de 90 anos, diz que a gravidade das mudanças climáticas é ainda maior que a indicada pelo painel do clima das Nações Unidas (IPCC). Em seu livro mais recente, Gaia: Alerta Final (ed. Intrínseca, 264	https://sustentabilidade.estadao.com.br/noticias/geral,quem-corre-perigo-sao-os-homens-nao-a-terra,497247
17 de janeiro de 2010 - 01h14	O resgate do orgulho	ALIÁS	Não tem imagem	O resgate do orgulho de identidade nacional na esteira da biografia de seu grande líder, Toussaint L"Ouverture, um símbolo internacional. Além de ser grande estrategista, L"Ouverture tinha larga visão econômica. Mas o país, há muito tempo, é refém de várias intempéries, sejam elas políticas, econômicas, sociais, climáticas	https://alias.estadao.com.br/noticias/geral,o-resgate-do-orgulho,497034
16 de janeiro de 2010 - 03h18	Obama receberá Rei Juan Carlos I em fevereiro	INTERNACIONAL	Não tem imagem	Obama receberá Rei Juan Carlos I em fevereiro para o começo de dezembro, mas finalmente o encontro não chegou a acontecer devido às viagens de Obama a Oslo, para receber o prêmio Nobel da Paz, e a Copenhague, para participar da Cúpula das Nações Unidas sobre a Mudança Climática.  	https://internacional.estadao.com.br/noticias/america-do-norte,obama-recebera-rei-juan-carlos-i-em-fevereiro,496676
16 de janeiro de 2010 - 00h00	Eleição prejudica agenda de reformas	UM ANO NA CASA BRANCA	Não tem imagem	Eleição prejudica agenda de reformas de Mudança Climática, a Lei de Imigração e a nova regulamentação financeira do país."Precisamos lidar com os fenômenos do aquecimento global, mas acho difícil fazer isso nas circunstâncias econômicas que vivemos agora", disse o senador democrata Evan Baih.Vários senadores estão pressionando a Casa Branca	https://www.estadao.com.br/noticias/geral,eleicao-prejudica-agenda-de-reformas,496975
16 de janeiro de 2010 - 00h00	Laboratório tem de recolher lote de Tylenol	EM FOCO	Não tem imagem	Laboratório tem de recolher lote de Tylenol do efeito estufa em 30% para combater as mudanças climáticas, caso outros países também adotem medidas semelhantes. Ministros do meio ambiente europeus reunidos ontem na Espanha apontaram que, no pior cenário, a redução pode ficar em 20%.	https://www.estadao.com.br/noticias/geral,laboratorio-tem-de-recolher-lote-de-tylenol,496930
16 de janeiro de 2010 - 00h00	''Quem corre perigo são os homens, não a Terra''	ENTREVISTA	Não tem imagem	''Quem corre perigo são os homens, não a Terra'' A Terra vai sobreviver. Já o destino dos homens é mais incerto. O cientista inglês James Lovelock, de 90 anos, diz que a gravidade das mudanças climáticas é ainda maior que a indicada pelo painel do clima das Nações Unidas (IPCC). Em seu livro mais recente, Gaia: Alerta Final (ed. Intrínseca, 264	https://www.estadao.com.br/noticias/geral,quem-corre-perigo-sao-os-homens-nao-a-terra,496931
